Date,VIX Index,OVX Index,MOVE Index,DXY Curncy,FDTR Index,FDFD Index,GT10 Govt,GDP CQOQ Index,BENWUSGC Index,GDGCAFJP Index,STLNENIC Index,NAPMPMI Index,SPX Index,ES1 Index,MXWO Index
16/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.77,7.75,#N/A N/A,10.088,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,194.72,#N/A N/A,221.48
17/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.83,7.75,#N/A N/A,10.049,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,195.65,#N/A N/A,224.3
18/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.18,7.75,#N/A N/A,10.332,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,194.38,#N/A N/A,223.28
19/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,140.56,7.75,#N/A N/A,10.283,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,195.13,#N/A N/A,223.18
22/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,140.76,7.75,#N/A N/A,10.421,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,194.35,#N/A N/A,221.94
23/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.82,7.75,#N/A N/A,10.401,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,192.55,#N/A N/A,221.78
24/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,140.26,7.75,#N/A N/A,10.481,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,191.58,#N/A N/A,220.61
25/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.28,7.75,#N/A N/A,10.47,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,192.06,#N/A N/A,220.35
26/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.29,7.75,#N/A N/A,10.606,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,192.4,#N/A N/A,220.92
29/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.67,7.75,#N/A N/A,10.611,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,189.6,#N/A N/A,220.31
30/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.58,7.75,#N/A N/A,10.621,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.8,189.93,#N/A N/A,218.23
31/07/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.26,7.75,#N/A N/A,10.51,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,190.92,#N/A N/A,219.31
01/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.42,7.75,#N/A N/A,10.51,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,192.11,#N/A N/A,221.43
02/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.57,7.75,#N/A N/A,10.651,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,191.48,#N/A N/A,219.95
05/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.64,7.75,#N/A N/A,10.57,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,190.62,#N/A N/A,219.09
06/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.77,7.75,#N/A N/A,10.595,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.93,#N/A N/A,216.57
07/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.85,7.75,#N/A N/A,10.533,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.68,#N/A N/A,216.18
08/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.11,7.75,#N/A N/A,10.451,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.95,#N/A N/A,217.18
09/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.2,7.75,#N/A N/A,10.359,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.32,#N/A N/A,216.54
12/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.74,7.75,#N/A N/A,10.4,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.63,#N/A N/A,217.31
13/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.33,7.75,#N/A N/A,10.431,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.3,#N/A N/A,217.12
14/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.58,7.75,#N/A N/A,10.339,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.41,#N/A N/A,217
15/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.45,7.75,#N/A N/A,10.441,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.26,#N/A N/A,218.08
16/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.27,7.75,#N/A N/A,10.248,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,186.1,#N/A N/A,217.8
19/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.37,7.75,#N/A N/A,10.228,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,186.38,#N/A N/A,218.16
20/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.99,8,#N/A N/A,10.168,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.08,#N/A N/A,218.79
21/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.57,8,#N/A N/A,10.108,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,189.16,#N/A N/A,220
22/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,135.56,8,#N/A N/A,10.128,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.36,#N/A N/A,219.64
23/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,135.99,8,#N/A N/A,10.162,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.17,#N/A N/A,218.97
26/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.59,8,#N/A N/A,10.137,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,187.31,#N/A N/A,219.27
27/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,137.39,8,#N/A N/A,10.087,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.1,#N/A N/A,219.42
28/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.73,8,#N/A N/A,10.097,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.83,#N/A N/A,220.3
29/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,136.97,8,#N/A N/A,10.117,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.93,#N/A N/A,220.48
30/08/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.2,8,#N/A N/A,10.267,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.9,188.63,#N/A N/A,220.59
02/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,138.2,8,#N/A N/A,10.267,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,188.63,#N/A N/A,219.4
03/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.91,8,#N/A N/A,10.206,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,187.91,#N/A N/A,218.03
04/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.68,8,#N/A N/A,10.146,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,187.37,#N/A N/A,217.18
05/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,140.19,8,#N/A N/A,10.246,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,187.27,#N/A N/A,217.03
06/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,143.05,8,#N/A N/A,10.469,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,188.24,#N/A N/A,215.84
09/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,143.67,8,#N/A N/A,10.448,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,188.25,#N/A N/A,215.49
10/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,143.45,8,#N/A N/A,10.443,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,186.9,#N/A N/A,214.61
11/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,144.19,8,#N/A N/A,10.479,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,185.03,#N/A N/A,213.42
12/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,143.55,8,#N/A N/A,10.53,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,183.69,#N/A N/A,212.62
13/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,141.94,8,#N/A N/A,10.361,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,182.91,#N/A N/A,213.03
16/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,141.28,8,#N/A N/A,10.34,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,182.88,#N/A N/A,212.82
17/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,141.65,8,#N/A N/A,10.366,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,181.36,#N/A N/A,212.15
18/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,142.19,8,#N/A N/A,10.447,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,181.71,#N/A N/A,212.05
19/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,142,8,#N/A N/A,10.366,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,183.39,#N/A N/A,213.04
20/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,139.77,8,#N/A N/A,10.315,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,182.05,#N/A N/A,213.48
23/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,134.9,8,#N/A N/A,10.355,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,184.3,#N/A N/A,218.89
24/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,134.07,8,#N/A N/A,10.289,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,182.62,#N/A N/A,218.33
25/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,132.76,8,#N/A N/A,10.213,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,180.66,#N/A N/A,217.27
26/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.55,8,#N/A N/A,10.183,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,181.29,#N/A N/A,220.26
27/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,132.49,8,#N/A N/A,10.253,3.6,#N/A N/A,#N/A N/A,#N/A N/A,47.7,181.3,#N/A N/A,219.47
30/09/1985,#N/A N/A,#N/A N/A,#N/A N/A,132.12,8,#N/A N/A,10.273,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,182.08,#N/A N/A,221.7
01/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.15,8,#N/A N/A,10.253,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,185.07,#N/A N/A,224.39
02/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.92,8,#N/A N/A,10.243,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,184.06,#N/A N/A,224.9
03/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.88,8,#N/A N/A,10.303,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,184.36,#N/A N/A,224.97
04/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.37,8,#N/A N/A,10.364,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,183.22,#N/A N/A,225.08
07/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.06,8,#N/A N/A,10.395,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,181.87,#N/A N/A,223.14
08/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.98,8,#N/A N/A,10.344,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,181.87,#N/A N/A,223.15
09/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.88,8,#N/A N/A,10.343,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,182.52,#N/A N/A,224.2
10/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.3,8,#N/A N/A,10.323,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,182.78,#N/A N/A,224.07
11/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.29,8,#N/A N/A,10.323,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,184.28,#N/A N/A,225.47
14/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.29,8,#N/A N/A,10.323,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,186.37,#N/A N/A,227.24
15/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.45,8,#N/A N/A,10.267,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,186.08,#N/A N/A,227.25
16/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,132.38,8,#N/A N/A,10.252,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,187.98,#N/A N/A,227.59
17/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.96,8,#N/A N/A,10.161,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,187.66,#N/A N/A,228.33
18/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.51,8,#N/A N/A,10.171,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,187.04,#N/A N/A,228.4
21/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.39,8,#N/A N/A,10.14,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,186.96,#N/A N/A,228.51
22/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.68,8,#N/A N/A,10.09,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,188.04,#N/A N/A,228.88
23/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.48,8,#N/A N/A,10.1,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,189.09,#N/A N/A,229.66
24/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,131.03,8,#N/A N/A,10.11,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,188.5,#N/A N/A,229.19
25/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.99,8,#N/A N/A,10.19,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,187.52,#N/A N/A,228.53
28/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,130.47,8,#N/A N/A,10.251,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,187.76,#N/A N/A,228.8
29/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.64,8,#N/A N/A,10.039,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,189.23,#N/A N/A,230.62
30/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.56,8,#N/A N/A,9.97,6.3,#N/A N/A,#N/A N/A,#N/A N/A,49.9,190.07,#N/A N/A,232.65
31/10/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.39,8,#N/A N/A,9.94,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,189.82,#N/A N/A,233.09
01/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.69,8,#N/A N/A,9.94,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,191.53,#N/A N/A,233.68
04/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.47,8,#N/A N/A,9.934,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,191.25,#N/A N/A,234.41
05/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.07,8,#N/A N/A,9.89,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,192.37,#N/A N/A,234.71
06/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.4,8,#N/A N/A,9.909,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,192.76,#N/A N/A,236.27
07/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.39,8,#N/A N/A,9.87,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,192.62,#N/A N/A,236.34
08/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.4,8,#N/A N/A,9.821,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,193.72,#N/A N/A,235.53
11/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.4,8,#N/A N/A,9.821,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,197.28,#N/A N/A,237.56
12/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.44,8,#N/A N/A,9.722,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,198.08,#N/A N/A,237.94
13/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.89,8,#N/A N/A,9.771,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,197.1,#N/A N/A,238.01
14/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.85,8,#N/A N/A,9.904,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,199.06,#N/A N/A,238.51
15/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,129.19,8,#N/A N/A,9.84,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,198.11,#N/A N/A,238.24
18/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.79,8,#N/A N/A,9.678,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,198.71,#N/A N/A,238.6
19/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.12,8,#N/A N/A,9.673,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,198.67,#N/A N/A,239.71
20/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,128.54,8,#N/A N/A,9.605,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,198.99,#N/A N/A,240.35
21/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,127.1,8,#N/A N/A,9.582,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,201.41,#N/A N/A,243.12
22/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.54,8,#N/A N/A,9.65,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,201.52,#N/A N/A,244.42
25/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.48,8,#N/A N/A,9.669,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,200.35,#N/A N/A,244.73
26/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.92,8,#N/A N/A,9.679,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,200.67,#N/A N/A,244.45
27/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.9,8,#N/A N/A,9.61,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,202.54,#N/A N/A,245.66
28/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.9,8,#N/A N/A,9.61,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,202.54,#N/A N/A,245.43
29/11/1985,#N/A N/A,#N/A N/A,#N/A N/A,124.99,8,#N/A N/A,9.56,6.3,#N/A N/A,#N/A N/A,#N/A N/A,50.9,202.17,#N/A N/A,245.57
02/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.32,8,#N/A N/A,9.679,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,200.46,#N/A N/A,243.62
03/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.87,8,#N/A N/A,9.619,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,200.86,#N/A N/A,242.68
04/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.34,8,#N/A N/A,9.584,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,204.23,#N/A N/A,245.68
05/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.43,8,#N/A N/A,9.609,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,203.88,#N/A N/A,245.66
06/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.69,8,#N/A N/A,9.589,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,202.99,#N/A N/A,244.62
09/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.19,8,#N/A N/A,9.421,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,204.25,#N/A N/A,244.84
10/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.66,8,#N/A N/A,9.382,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,204.39,#N/A N/A,245.22
11/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.65,8,#N/A N/A,9.179,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,206.31,#N/A N/A,246.78
12/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.98,8,#N/A N/A,9.188,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,206.73,#N/A N/A,249.17
13/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.13,8,#N/A N/A,9.198,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,209.94,#N/A N/A,251.79
16/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.78,8,#N/A N/A,9.126,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,212.02,#N/A N/A,253.19
17/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.65,7.75,#N/A N/A,9.016,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,210.65,#N/A N/A,253.03
18/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.48,7.75,#N/A N/A,9.092,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,209.81,#N/A N/A,251.62
19/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,126.19,7.75,#N/A N/A,9.106,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,210.02,#N/A N/A,252.09
20/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.85,7.75,#N/A N/A,9.059,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,210.94,#N/A N/A,252.22
23/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.89,7.75,#N/A N/A,9.077,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,208.57,#N/A N/A,251.75
24/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.73,7.75,#N/A N/A,9.048,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,207.14,#N/A N/A,250.67
25/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.73,7.75,#N/A N/A,9.048,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,207.14,#N/A N/A,250.67
26/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,125.81,7.75,#N/A N/A,9.001,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,207.15,#N/A N/A,251.39
27/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,124.3,7.75,#N/A N/A,8.963,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,209.61,#N/A N/A,253.78
30/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,124.04,7.75,#N/A N/A,8.977,6.3,#N/A N/A,#N/A N/A,#N/A N/A,52,210.68,#N/A N/A,256.17
31/12/1985,#N/A N/A,#N/A N/A,#N/A N/A,123.46,7.75,#N/A N/A,8.986,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,211.28,#N/A N/A,256.51
01/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,123.46,7.75,#N/A N/A,8.986,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,211.28,#N/A N/A,256.51
02/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,122.76,7.75,#N/A N/A,9.024,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,209.59,#N/A N/A,256.58
03/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.5,7.75,#N/A N/A,9.033,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,210.88,#N/A N/A,257.03
06/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,123.72,7.75,#N/A N/A,9.052,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,210.65,#N/A N/A,257.09
07/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,123.5,7.75,#N/A N/A,8.919,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,213.8,#N/A N/A,258.98
08/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.36,7.75,#N/A N/A,9.08,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,207.97,#N/A N/A,256.02
09/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,123.21,7.75,#N/A N/A,9.263,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,206.11,#N/A N/A,253.17
10/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.16,7.75,#N/A N/A,9.409,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,205.96,#N/A N/A,253.35
13/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.47,7.75,#N/A N/A,9.449,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,206.72,#N/A N/A,252.72
14/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.67,7.75,#N/A N/A,9.399,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,206.64,#N/A N/A,252.73
15/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.3,7.75,#N/A N/A,9.243,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,208.26,#N/A N/A,254.84
16/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.53,7.75,#N/A N/A,9.146,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,209.17,#N/A N/A,256.43
17/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.41,7.75,#N/A N/A,9.253,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,208.43,#N/A N/A,255.78
20/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.6,7.75,#N/A N/A,9.253,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,207.53,#N/A N/A,253.62
21/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.5,7.75,#N/A N/A,9.233,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,205.79,#N/A N/A,252.08
22/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.75,7.75,#N/A N/A,9.223,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,203.49,#N/A N/A,250.38
23/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,124.45,7.75,#N/A N/A,9.204,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,204.25,#N/A N/A,249.76
24/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,122.78,7.75,#N/A N/A,9.175,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,206.43,#N/A N/A,254.38
27/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,122.45,7.75,#N/A N/A,9.088,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,207.39,#N/A N/A,256.2
28/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,122.13,7.75,#N/A N/A,9.011,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,209.81,#N/A N/A,257.95
29/01/1986,#N/A N/A,#N/A N/A,#N/A N/A,121.85,7.75,#N/A N/A,9.097,3,#N/A N/A,#N/A N/A,#N/A N/A,50.7,210.29,#N/A N/A,258.77
