Dates,BCOMENTR Index,BCOMPRTR Index,BCOMINTR Index,BCOMAGTR Index
21/05/2021,54.7151,497.2392,328.7501,122.6389
24/05/2021,55.9243,500.594,331.0127,122.1931
25/05/2021,56.009,504.0311,330.3748,120.6147
26/05/2021,56.4342,503.943,332.5486,120.368
27/05/2021,56.4085,503.1352,343.1025,123.8439
28/05/2021,56.2772,504.8272,344.1724,123.6922
31/05/2021,56.2772,504.8272,344.1724,123.6922
01/06/2021,57.6378,505.1396,343.029,126.6948
02/06/2021,58.1518,506.5649,340.9941,126.8287
03/06/2021,57.975,496.0685,332.7607,124.9652
04/06/2021,58.6389,501.633,337.5154,127.9912
07/06/2021,58.2956,503.5288,335.6192,126.477
08/06/2021,58.9783,501.422,338.0961,127.4371
09/06/2021,58.9518,502.7901,338.2438,127.3809
10/06/2021,59.2289,503.0981,337.55,127.7938
11/06/2021,59.8986,500.1896,339.4422,126.0206
14/06/2021,60.1898,496.9653,340.9821,122.4536
15/06/2021,60.1776,493.5849,332.1622,120.8374
16/06/2021,60.3683,495.0979,333.3213,119.5176
17/06/2021,59.5837,469.2708,321.1124,113.1906
18/06/2021,59.7501,468.5904,317.9476,117.2401
21/06/2021,60.445,471.6458,320.38,117.8473
22/06/2021,60.8701,469.8251,323.5324,116.0467
23/06/2021,61.4991,472.1163,328.5834,116.8386
24/06/2021,61.9852,470.4923,329.5788,116.3854
25/06/2021,62.595,470.8724,331.1084,114.8158
28/06/2021,62.2073,472.0034,330.2589,118.4807
29/06/2021,62.4778,467.0447,333.5315,118.3627
30/06/2021,62.7161,469.9063,333.2265,123.4613
01/07/2021,63.5556,470.5634,330.053,122.7865
02/07/2021,63.9532,473.5778,333.7724,122.1931
05/07/2021,63.9532,473.5778,333.7724,122.1931
06/07/2021,62.5222,474.4068,330.7536,116.0234
07/07/2021,61.7025,475.8184,332.8872,116.3377
08/07/2021,62.6457,474.8333,328.5307,115.6549
09/07/2021,63.5725,477.9858,335.2321,115.7525
12/07/2021,63.6785,477.0569,333.2208,117.8714
13/07/2021,64.2208,477.4613,334.81,118.1549
14/07/2021,63.0893,481.0721,332.5038,120.5771
15/07/2021,62.0944,482.4016,335.2093,121.0187
16/07/2021,62.4162,477.0398,335.6481,122.2497
19/07/2021,59.7728,473.0988,327.4575,120.3508
20/07/2021,60.6573,472.875,331.0907,122.9661
21/07/2021,62.8722,472.3952,329.8798,124.0084
22/07/2021,64.0105,473.2921,334.045,123.8721
23/07/2021,64.4624,472,338.3876,122.8181
26/07/2021,64.7229,471.855,346.1044,124.7375
27/07/2021,63.9941,469.152,342.3753,124.0816
28/07/2021,64.3956,470.2369,343.0537,124.6604
29/07/2021,65.5924,480.373,347.9272,125.5264
30/07/2021,65.1228,475.6173,346.407,122.2567
02/08/2021,63.6996,476.7493,346.094,123.0588
03/08/2021,63.7994,475.1404,341.4833,121.8463
04/08/2021,63.2021,474.711,338.8912,121.6224
05/08/2021,63.7223,472.8648,341.9541,122.5048
06/08/2021,63.2655,459.5178,339.7595,122.9998
09/08/2021,61.8445,447.6498,334.5721,122.322
10/08/2021,63.0193,449.2218,339.2831,124.0381
11/08/2021,63.3727,454.0002,342.2089,124.4742
12/08/2021,62.771,452.1338,341.6237,126.1883
13/08/2021,62.0317,460.2729,343.9496,127.2883
16/08/2021,61.6812,462.6507,341.9154,127.1922
17/08/2021,60.8617,461.6899,337.3599,125.7354
18/08/2021,60.3796,460.0027,331.8199,125.7062
19/08/2021,59.0005,458.9344,327.2168,123.2454
20/08/2021,58.2968,458.615,329.1718,120.947
23/08/2021,60.8649,465.4204,335.2902,121.3527
24/08/2021,61.9509,466.8539,339.2387,123.4738
25/08/2021,62.6506,462.8293,340.2154,123.8937
26/08/2021,63.2216,462.7256,338.1451,123.9522
27/08/2021,64.8312,469.8113,342.01,124.4936
30/08/2021,64.8585,467.8978,343.2155,123.8418
31/08/2021,64.8415,469.0918,347.5468,122.3218
01/09/2021,65.8335,469.5752,342.6341,120.9867
02/09/2021,66.9529,467.3865,343.8053,121.5163
03/09/2021,66.9627,475.6091,347.1874,121.7053
06/09/2021,66.9627,475.6091,347.1874,121.7053
07/09/2021,65.6726,466.6804,347.126,120.3335
08/09/2021,67.74,464.3315,348.1804,119.6961
09/09/2021,67.6469,466.1577,353.0872,118.2748
10/09/2021,68.0587,463.391,362.5793,118.6194
13/09/2021,69.8203,463.419,356.4591,118.4898
14/09/2021,70.0224,466.3642,351.5962,119.1676
15/09/2021,72.1188,463.5221,358.0919,121.0896
16/09/2021,71.5207,451.565,352.5559,120.6545
17/09/2021,70.2054,448.5643,352.0069,119.688
20/09/2021,68.6771,450.5127,344.8774,117.722
21/09/2021,68.0041,455.144,342.972,117.8573
22/09/2021,69.1005,456.5153,352.2465,119.4141
23/09/2021,70.7122,449.6871,354.0283,120.7693
24/09/2021,71.8757,448.9997,355.0659,121.2619
27/09/2021,75.214,450.1972,351.2156,121.8094
28/09/2021,75.6849,446.3063,351.5679,121.421
29/09/2021,73.8151,439.2082,347.7881,121.6871
30/09/2021,75.8793,448.4788,340.069,122.1932
01/10/2021,75.3365,450.8266,342.6639,123.5013
04/10/2021,77.2768,453.1448,347.0075,122.6506
05/10/2021,80.7748,451.6381,347.2309,122.6617
06/10/2021,76.8579,451.4998,344.294,122.4258
07/10/2021,77.3523,451.5062,350.0118,123.2637
08/10/2021,77.3685,451.341,356.6198,123.2697
11/10/2021,77.1193,450.8298,364.4818,122.9816
12/10/2021,77.76,450.9211,363.8351,121.9346
13/10/2021,78.2011,460.8519,371.8775,120.4962
14/10/2021,79.1206,462.7957,380.7721,121.3536
15/10/2021,78.6998,456.2683,393.4094,122.1044
18/10/2021,76.8026,455.3855,391.0552,122.2309
19/10/2021,77.6733,458.9701,384.468,122.3852
20/10/2021,78.6256,464.2562,387.6299,124.407
21/10/2021,77.3954,462.4892,370.707,122.4038
22/10/2021,78.3202,466.5806,367.2196,122.9714
25/10/2021,81.3024,469.3104,370.29,124.0429
26/10/2021,81.3456,464.4729,365.8629,124.6267
27/10/2021,80.9923,466.0008,353.7247,124.9122
28/10/2021,78.8949,466.4705,358.7454,125.2553
29/10/2021,77.444,461.9665,355.4214,125.7848
01/11/2021,76.9548,464.8993,356.493,127.6643
02/11/2021,78.547,461.216,354.0136,127.4646
03/11/2021,77.4438,454.893,349.3516,126.6149
04/11/2021,76.8138,463.7521,343.771,125.4207
05/11/2021,77.18,469.5047,344.9952,124.2387
08/11/2021,77.0015,473.3982,350,123.3715
09/11/2021,75.955,473.0117,346.9602,125.2057
10/11/2021,74.2324,478.4887,347.7988,126.2856
11/11/2021,75.4941,483.8952,352.8778,127.5503
12/11/2021,73.3473,484.9904,356.2788,129.3334
15/11/2021,74.2829,483.6657,351.3165,129.7689
16/11/2021,75.3368,480.4624,346.3784,129.2966
17/11/2021,72.4289,484.6597,344.9994,131.6632
18/11/2021,73.251,481.7739,346.1538,130.4182
19/11/2021,72.2976,479.326,354.034,130.4663
22/11/2021,71.7048,468.1648,357.6673,131.5169
23/11/2021,73.7779,459.892,356.4561,133.0364
24/11/2021,74.1071,460.1993,361.0143,132.6453
25/11/2021,74.1071,460.1993,361.0143,132.6453
26/11/2021,69.4695,458.7526,347.2004,131.0656
29/11/2021,67.7887,456.9756,349.9407,128.8146
30/11/2021,64.1766,455.0627,347.1299,125.3273
01/12/2021,62.756,454.6325,347.982,125.8181
02/12/2021,62.2298,450.1726,345.68,127.431
03/12/2021,62.5955,455.1516,346.2665,128.9178
06/12/2021,62.2148,453.3456,346.3406,129.8185
07/12/2021,64.0175,455.4928,350.269,129.1918
08/12/2021,64.8696,455.2715,353.6765,129.1876
09/12/2021,64.2524,451.7281,350.8906,128.4616
10/12/2021,65.0274,454.1324,348.8498,127.9288
13/12/2021,64.1976,455.4022,350.4445,127.5568
14/12/2021,63.5751,450.4674,347.5899,128.0459
15/12/2021,63.8269,447.2946,342.504,127.0576
16/12/2021,64.5357,458.0662,353.3449,128.4951
17/12/2021,63.2209,459.6228,354.8294,128.369
20/12/2021,62.3552,456.5239,351.0487,127.066
21/12/2021,64.0511,456.3362,358.231,129.2534
22/12/2021,65.2283,460.2871,365.5598,131.479
23/12/2021,65.0765,462.7173,366.6233,131.8165
24/12/2021,65.0765,462.7173,366.6233,131.8165
27/12/2021,67.3189,462.3419,368.8308,132.8078
28/12/2021,67.4142,463.3237,367.7502,131.3218
29/12/2021,67.4531,461.1857,366.5476,132.0552
30/12/2021,66.557,463.7152,367.2666,130.4868
31/12/2021,65.9886,467.8768,369.3371,129.8464
03/01/2022,67.2371,459.8373,368.1751,129.6914
04/01/2022,67.4366,463.805,373.535,132.8483
05/01/2022,68.604,466.4081,373.2356,132.287
06/01/2022,69.1706,455.0248,370.0089,131.3979
07/01/2022,69.2601,457.6058,371.9684,132.9959
10/01/2022,69.3362,458.1221,369.937,131.517
11/01/2022,71.7024,463.6127,378.2044,132.3581
12/01/2022,74.1847,467.1934,383.6632,132.8896
13/01/2022,72.4687,465.832,382.3052,130.732
14/01/2022,73.7768,463.6874,378.8014,131.0571
17/01/2022,73.7768,463.6874,378.8014,131.0571
18/01/2022,74.4724,465.7279,379.9492,131.643
19/01/2022,74.0014,475.2704,387.232,134.7946
20/01/2022,72.9553,477.5441,396.2946,135.7174
21/01/2022,73.3593,473.5139,392.6741,134.7913
24/01/2022,72.7312,472.9093,383.0643,134.8224
25/01/2022,74.0044,475.4678,385.6735,135.6432
26/01/2022,75.8862,470.5953,389.7122,136.5683
27/01/2022,76.8808,457.893,386.7612,135.9345
28/01/2022,78.8731,454.4291,382.2424,137.6734
31/01/2022,80.502,456.7797,380.271,137.3975
01/02/2022,80.0221,458.7609,385.6768,139.7813
02/02/2022,83.9864,461.013,386.0587,138.8688
03/02/2022,82.0334,458.1857,387.0365,138.9592
04/02/2022,81.7046,459.3948,389.196,139.8123
07/02/2022,79.6675,465.0633,392.1616,141.2286
08/02/2022,78.4113,466.8541,390.8525,141.1803
09/02/2022,77.7401,469.234,400.4988,143.58
10/02/2022,77.6061,470.2887,403.927,142.1283
11/02/2022,79.0285,470.4618,392.5565,143.4966
14/02/2022,81.1937,478.0847,394.5438,142.8488
15/02/2022,79.6249,473.0503,395.7712,140.9898
16/02/2022,82.1607,477.3056,398.0091,142.6938
17/02/2022,80.4383,484.512,400.0745,143.3804
18/02/2022,80.4686,484.6645,400.0692,143.6467
21/02/2022,80.4686,484.6645,400.0692,143.6467
22/02/2022,82.1899,487.7187,403.5669,147.3101
23/02/2022,82.9911,489.4933,401.0912,149.9591
24/02/2022,84.1554,493.1161,406.5408,150.6532
25/02/2022,82.1663,482.2471,404.3515,144.5219
28/02/2022,84.0987,486.5065,404.4809,149.5904
01/03/2022,89.3371,500.6067,417.0312,155.3559
02/03/2022,95.1028,494.7375,427.3071,156.0759
03/03/2022,94.0649,497.4739,440.5672,158.9925
04/03/2022,100.251,506.2399,459.1098,160.9663
07/03/2022,102.432,511.5669,510.8944,162.8597
08/03/2022,104.8493,526.4983,502.0096,164.4346
09/03/2022,94.4008,510.5808,488.3234,160.1314
10/03/2022,92.4594,515.171,492.145,159.2017
11/03/2022,95.0782,511.7833,492.2528,160.1417
14/03/2022,91.3034,502.959,483.0965,158.7902
15/03/2022,87.0815,496.3442,481.2018,159.7537
16/03/2022,87.3368,490.2186,475.8657,156.1894
17/03/2022,94.1485,501.2084,472.2375,158.4833
18/03/2022,94.4533,495.8597,457.2073,157.3719
21/03/2022,98.8252,497.1626,446.0776,160.9267
22/03/2022,100.242,493.5983,433.4045,160.8726
23/03/2022,104.2152,498.069,459.3107,161.9569
24/03/2022,103.8185,506.5046,470.9675,160.2452
25/03/2022,105.3885,503.4901,464.1277,161.8106
28/03/2022,99.907,498.5413,456.552,158.4722
29/03/2022,97.5014,491.1442,446.2766,154.912
30/03/2022,101.2133,497.0518,457.1541,157.354
31/03/2022,97.6027,500.0486,453.2837,155.6968
01/04/2022,98.0647,491.864,457.1639,153.5374
04/04/2022,100.421,493.5588,460.3898,156.168
05/04/2022,101.0391,492.0402,459.87,158.5839
06/04/2022,97.952,490.8278,457.178,157.5036
07/04/2022,98.8309,495.0316,452.7505,157.7677
08/04/2022,99.9546,496.9772,455.336,161.355
11/04/2022,99.7178,498.2923,444.5196,161.3466
12/04/2022,103.7906,507.3595,449.2457,163.2206
13/04/2022,108.0466,510.5002,451.6692,163.9683
14/04/2022,111.6894,507.0125,453.3286,163.7904
15/04/2022,111.6894,507.0125,453.3286,163.7904
18/04/2022,115.3059,511.4875,455.7589,166.7496
19/04/2022,108.3771,502.4978,456.1741,165.1999
20/04/2022,107.7694,501.2505,452.0659,166.0604
21/04/2022,108.701,496.6282,456.5744,165.5883
22/04/2022,105.5368,492.0757,448.3534,163.9535
25/04/2022,103.9553,481.8443,431.9528,163.1393
26/04/2022,106.8787,482.7284,432.5503,164.0336
27/04/2022,109.5566,479.3561,435.4181,165.3922
28/04/2022,108.9492,478.2762,429.1511,165.8631
29/04/2022,110.7859,481.746,424.675,164.5716
02/05/2022,112.4929,470.0531,420.5325,162.0777
03/05/2022,113.3199,471.8117,410.2838,160.8315
04/05/2022,118.8861,470.184,412.3657,162.6278
05/05/2022,121.1071,471.7268,406.797,163.4189
06/05/2022,117.9921,472.7331,400.5864,161.5243
09/05/2022,108.6601,465.4176,386.0085,158.6787
10/05/2022,108.8365,460.105,385.1732,159.1134
11/05/2022,113.4464,463.2888,387.2276,161.8754
12/05/2022,113.9763,453.7265,379.8381,163.5701
13/05/2022,115.9591,451.6279,381.0559,164.9465
16/05/2022,118.7522,455.434,382.3873,169.4191
17/05/2022,119.2534,457.3837,387.5476,170.4003
18/05/2022,117.2557,455.8106,383.0809,166.6133
19/05/2022,118.6452,462.4893,396.7215,166.8031
20/05/2022,117.7115,461.4708,396.8084,166.1097
23/05/2022,121.3363,462.8084,399.9622,166.1919
24/05/2022,121.4599,467.8525,393.1241,164.6226
25/05/2022,122.9196,463.2875,390.5761,164.2116
26/05/2022,124.7176,464.0361,391.366,165.3176
27/05/2022,124.7696,465.3457,398.8074,166.3061
30/05/2022,124.7696,465.3457,398.8074,166.3061
31/05/2022,122.3069,461.689,397.2773,161.3971
01/06/2022,126.5069,462.8745,394.1273,159.7095
02/06/2022,126.4496,469.0184,400.8004,161.7864
03/06/2022,128.3673,463.1573,398.4191,159.9589
06/06/2022,132.6616,462.8536,404.3626,162.2732
07/06/2022,132.675,464.9064,401.9116,162.5763
08/06/2022,130.9464,465.3551,402.4021,163.7095
09/06/2022,132.7494,463.2955,394.3561,165.1672
10/06/2022,131.1365,468.2325,385.2222,163.792
13/06/2022,129.3034,456.5702,375.027,162.0421
14/06/2022,121.1139,451.5752,368.9658,160.9849
15/06/2022,121.3245,455.0229,372.811,160.453
16/06/2022,122.2378,463.1842,364.8437,162.497
17/06/2022,115.4007,459.977,361.8936,160.4747
20/06/2022,115.4007,459.977,361.8936,160.4747
21/06/2022,115.7971,460.5487,366.1821,156.6958
22/06/2022,114.6034,458.7572,355.577,154.5337
23/06/2022,110.2784,455.1346,347.2908,148.4651
24/06/2022,111.8515,455.5853,338.2417,148.7669
27/06/2022,113.7387,454.729,341.0983,147.4557
28/06/2022,115.0112,452.514,342.6294,149.2817
29/06/2022,113.4208,451.1673,344.5222,150.4184
30/06/2022,104.4544,447.3346,333.8323,146.7872
01/07/2022,108.301,442.8807,325.2441,142.1612
04/07/2022,108.301,442.8807,325.2441,142.1612
05/07/2022,100.743,433.0585,319.7271,135.8335
06/07/2022,98.6175,427.9978,317.6568,135.7611
07/07/2022,106.096,428.7776,325.0621,139.7885
08/07/2022,105.6658,429.5354,323.3299,144.4193
11/07/2022,108.0832,427.0607,318.4931,143.3615
12/07/2022,101.8293,424.9195,311.597,136.9044
13/07/2022,105.229,428.1447,310.514,137.6368
14/07/2022,103.8651,417.7865,299.3848,136.0017
15/07/2022,107.5815,418.9966,300.9909,136.4984
18/07/2022,112.4792,421.4122,313.1856,140.7252
19/07/2022,111.4377,420.8039,308.9878,138.669
20/07/2022,115.1784,418.6296,314.9262,137.5925
21/07/2022,112.4533,421.5017,313.2425,134.8863
22/07/2022,114.0386,423.7055,320.111,132.8481
25/07/2022,117.2574,420.8209,318.1428,135.059
26/07/2022,118.2809,421.5914,318.6417,138.7878
27/07/2022,118.6013,422.2812,321.0672,140.0227
28/07/2022,115.9621,434.5386,326.415,143.0545
29/07/2022,117.4237,438.5773,339.2736,143.7762
01/08/2022,114.5545,440.5999,336.6953,140.2223
02/08/2022,111.5633,439.9258,331.4275,138.0579
03/08/2022,112.8178,436.2225,327.5227,137.4788
04/08/2022,110.2236,443.189,332.3367,140.6276
05/08/2022,109.95,438.8564,335.8068,140.4105
08/08/2022,107.9843,445.3806,335.3345,140.2064
09/08/2022,110.0268,446.1232,338.6506,141.9364
10/08/2022,113.113,447.683,344.889,143.6382
11/08/2022,118.3764,444.5728,353.0741,145.9845
12/08/2022,117.1372,447.8727,344.8681,147.4774
15/08/2022,115.2655,442.5414,338.0226,145.3587
16/08/2022,117.1645,439.9577,341.2669,142.6883
17/08/2022,117.9754,435.7603,336.3428,142.077
18/08/2022,119.443,433.3981,336.3199,141.0199
19/08/2022,120.7033,429.9312,338.6745,142.7129
22/08/2022,122.4716,426.3024,338.9055,145.0255
23/08/2022,121.9297,429.4659,339.0979,147.908
24/08/2022,123.8298,428.8397,337.4108,148.9717
25/08/2022,122.889,431.6742,340.8318,146.7479
26/08/2022,122.801,425.9447,343.1549,149.8102
29/08/2022,125.0004,425.2678,340.6449,150.8812
30/08/2022,119.7364,420.8751,332.6516,149.2279
31/08/2022,118.572,417.0048,330.2686,148.9135
01/09/2022,117.1039,412.7562,316.8866,145.3295
02/09/2022,115.1219,416.379,315.1383,146.9655
05/09/2022,115.1219,416.379,315.1383,146.9655
06/09/2022,111.408,414.7908,319.4968,145.9645
07/09/2022,107.226,419.3903,316.7247,145.5784
08/09/2022,108.0408,418.8599,321.3959,145.2207
09/09/2022,110.6177,422.0861,328.1929,148.7755
12/09/2022,112.9307,429.818,335.0276,151.9105
13/09/2022,112.5251,423.6169,334.2622,150.9019
14/09/2022,116.9109,422.4464,331.5236,149.5046
15/09/2022,109.6013,414.9354,327.5927,148.6442
16/09/2022,106.7195,416.7037,330.3002,148.5594
19/09/2022,107.4403,415.6847,330.0589,148.2024
20/09/2022,106.7793,413.5093,330.4575,151.832
21/09/2022,106.5507,415.8778,327.1709,151.194
22/09/2022,103.8288,417.6185,327.2565,151.7112
23/09/2022,99.4144,409.322,315.2494,148.1323
26/09/2022,97.9883,403.0835,307.2036,146.1671
27/09/2022,98.1382,402.9577,303.6098,146.3718
28/09/2022,101.834,412.1211,305.9007,147.7019
29/09/2022,100.7739,411.0695,313.8381,147.3712
30/09/2022,98.8528,413.3565,309.5715,146.4908
03/10/2022,100.0459,426.7929,311.7451,146.6199
04/10/2022,104.7248,434.7872,323.0827,147.8384
05/10/2022,106.8689,430.2551,325.3636,147.6515
06/10/2022,108.0819,430.8624,325.5939,146.259
07/10/2022,109.6666,426.7177,318.316,147.5647
10/10/2022,106.6428,417.1702,317.4511,150.2384
11/10/2022,105.8372,418.6536,315.7502,149.0878
12/10/2022,104.3912,414.3784,317.4715,148.5101
13/10/2022,107.399,414.2252,320.2654,148.7871
14/10/2022,104.2805,404.7312,316.6495,146.6234
17/10/2022,102.6639,410.9181,311.4514,146.5788
18/10/2022,100.1389,408.806,309.6624,145.9175
19/10/2022,99.4332,403.5247,308.6402,145.5635
20/10/2022,98.6379,405.6827,315.0393,146.4868
21/10/2022,97.0521,411.3149,315.3811,147.1148
24/10/2022,98.8319,411.6267,314.6492,145.5803
25/10/2022,101.4275,413.2054,314.1832,146.0773
26/10/2022,102.7844,416.0737,325.0066,145.6645
27/10/2022,102.1538,415.4679,321.505,145.1477
28/10/2022,100.4652,409.8184,312.6852,144.4454
31/10/2022,103.1954,409.0309,307.8464,148.0763
01/11/2022,101.0709,413.4939,318.3533,149.8311
02/11/2022,105.2318,413.2406,320.3853,149.2187
03/11/2022,103.5124,408.812,314.6008,147.7171
04/11/2022,108.336,424.2848,332.2481,149.8399
07/11/2022,110.4685,425.8415,328.1045,148.9039
08/11/2022,104.9621,435.5649,334.7037,147.7987
09/11/2022,101.1051,434.3178,333.8697,147.4481
10/11/2022,103.454,443.8573,340.6209,146.2548
11/11/2022,102.854,446.7546,356.2433,147.986
14/11/2022,101.5285,450.4699,362.1719,147.5233
15/11/2022,102.7884,447.8829,365.4519,149.0723
16/11/2022,103.3002,447.9763,353.2233,147.2976
17/11/2022,101.8719,442.7679,340.5535,145.5891
18/11/2022,100.8404,441.2942,342.3456,146.0834
21/11/2022,103.4556,438.0435,334.5045,145.955
22/11/2022,105.3717,438.9478,341.0759,145.7717
23/11/2022,105.2646,441.5184,340.7025,146.4325
24/11/2022,105.2646,441.5184,340.7025,146.4325
25/11/2022,101.8112,443.6331,337.4232,145.9389
28/11/2022,101.1005,438.8473,338.0493,146.3567
29/11/2022,102.0353,442.0244,343.435,146.624
30/11/2022,102.4323,443.0344,352.5867,147.6329
01/12/2022,101.351,458.8421,358.2199,145.0132
02/12/2022,97.4455,459.8224,365.4232,143.1328
05/12/2022,91.2194,450.5044,363.3811,141.9506
06/12/2022,88.2806,450.3682,366.2341,142.2741
07/12/2022,88.059,456.2763,374.2471,143.3394
08/12/2022,89.0504,458.5839,371.1587,143.9674
09/12/2022,90.3367,462.702,369.3637,143.5119
12/12/2022,93.5807,457.809,365.5146,144.1456
13/12/2022,97.3207,467.0942,365.4574,145.5065
14/12/2022,96.4576,466.5608,364.5242,145.7277
15/12/2022,96.6922,456.6312,357.1192,145.8082
16/12/2022,93.8583,459.1748,353.6636,145.6025
19/12/2022,92.1927,458.2289,350.3722,144.7299
20/12/2022,89.9933,468.8406,356.4272,146.6095
21/12/2022,91.577,468.52,359.9392,148.0575
22/12/2022,88.8336,460.0035,356.4694,147.1002
23/12/2022,90.6795,463.2245,358.8128,148.555
26/12/2022,90.6795,463.2245,358.8128,148.555
27/12/2022,91.8572,468.5264,359.9371,148.5856
28/12/2022,89.2978,465.3358,363.3683,150.0811
29/12/2022,88.4857,469.3586,362.743,149.7231
30/12/2022,89.8869,468.4252,360.477,150.0333
02/01/2023,89.8869,468.4252,360.477,150.0333
03/01/2023,84.4829,473.4342,360.9213,147.8255
04/01/2023,82.1218,474.6373,354.0522,145.3137
05/01/2023,80.5642,468.5135,349.8383,144.9675
06/01/2023,80.5506,476.8985,355.4569,145.8416
09/01/2023,82.2684,478.0871,365.8454,145.6073
10/01/2023,81.2759,476.9005,367.2986,144.8193
11/01/2023,83.4393,476.5459,371.5516,144.903
12/01/2023,84.5065,482.9523,374.6284,146.9962
13/01/2023,84.6332,489.1931,378.8288,147.5429
16/01/2023,84.6332,489.1931,378.8288,147.5429
17/01/2023,85.3193,485.7383,379.0287,149.1938
18/01/2023,84.2588,483.2726,384.6573,148.7057
19/01/2023,85.1058,487.6315,386.5999,147.3667
20/01/2023,85.7771,488.8306,385.5707,147.2493
23/01/2023,87.6346,487.3349,385.0346,146.2109
24/01/2023,85.1852,489.6271,387.7357,146.8527
25/01/2023,83.7781,491.9834,389.5551,147.7901
26/01/2023,84.0427,489.9519,391.1725,150.3326
27/01/2023,82.956,487.9408,386.4102,150.3071
30/01/2023,80.2248,487.405,385.6614,151.7688
31/01/2023,81.1878,489.1334,389.7246,153.4657
01/02/2023,77.5445,487.6491,382.4706,152.0121
02/02/2023,76.8218,485.4099,383.1342,152.788
03/02/2023,74.461,469.2866,374.2504,151.5659
06/02/2023,75.0512,469.2445,366.8654,150.8576
07/02/2023,78.2987,470.0535,367.8976,151.2257
08/02/2023,77.9186,472.395,365.3257,151.8943
09/02/2023,77.5065,468.7832,371.585,151.2628
10/02/2023,79.5122,467.7292,361.7729,153.5475
13/02/2023,79.2923,464.7316,360.7778,154.0031
14/02/2023,79.5428,465.2453,360.4116,154.437
15/02/2023,78.5051,459.9502,354.9959,152.5106
16/02/2023,77.8069,461.8615,358.6142,153.0202
17/02/2023,75.3939,461.5458,357.9075,153.6132
20/02/2023,75.3939,461.5458,357.9075,153.6132
21/02/2023,74.4664,461.0687,369.6917,154.9864
22/02/2023,73.6365,459.9476,363.4568,154.2707
23/02/2023,75.3222,455.3824,355.5075,153.1703
24/02/2023,76.7673,451.207,346.8898,151.2823
27/02/2023,77.497,452.2319,352.8119,150.693
28/02/2023,78.5469,455.8886,354.0984,148.5087
01/03/2023,79.6757,457.7534,361.5428,149.7423
02/03/2023,79.7783,455.9521,355.1086,150
03/03/2023,82.2455,460.3346,356.0706,150.4906
06/03/2023,80.0506,460.0352,354.5384,150.6776
07/03/2023,78.6798,448.9739,347.2502,149.8412
08/03/2023,77.2643,448.5446,349.1205,148.7967
